id_source,id_target,fake_news_shared_by_source,fake_news_shared_by_target,real_news_shared_by_source,real_news_shared_by_target
4822,1262,4,1,0,0
4822,1565,4,0,0,1
4822,2246,4,0,0,1
4822,3332,4,0,0,1
4822,4078,4,0,0,1
4822,5463,4,4,0,0
4822,7739,4,0,0,1
4822,8632,4,2,0,0
4822,8831,4,1,0,0
4822,9727,4,1,0,0
4822,9888,4,0,0,1
4822,11671,4,4,0,0
4822,11817,4,0,0,1
4822,12895,4,1,0,0
4822,14386,4,1,0,0
4822,15217,4,3,0,0
4822,15242,4,2,0,0
584,4823,1,1,0,0
1008,4823,0,1,1,0
1183,4823,0,1,1,0
2915,4823,1,1,0,0
3110,4823,1,1,0,0
3167,4823,1,1,0,0
4823,6662,1,0,0,1
7189,4823,1,1,0,0
8053,4823,1,1,1,0
9034,4823,2,1,0,0
11818,4823,1,1,0,0
12516,4823,1,1,0,0
12874,4823,1,1,0,0
12964,4823,1,1,0,0
13598,4823,1,1,0,0
13986,4823,0,1,1,0
14403,4823,1,1,0,0
6183,4826,0,0,1,1
1764,4827,1,1,0,0
3519,4827,10,1,2,0
3893,4827,1,1,0,0
4186,4827,0,1,2,0
6280,4827,0,1,1,0
7337,4827,0,1,1,0
7874,4827,0,1,1,0
8347,4827,0,1,1,0
10571,4827,0,1,1,0
13263,4827,0,1,1,0
13812,4827,3,1,0,0
4830,743,1,0,0,1
4830,5983,1,0,0,1
7359,4830,0,1,1,0
8694,4830,0,1,3,0
8844,4830,1,1,0,0
13548,4830,0,1,1,0
31,4831,0,1,1,0
437,4831,1,1,0,0
740,4831,1,1,0,0
789,4831,1,1,0,0
2734,4831,0,1,1,0
4831,3728,1,0,0,1
4520,4831,0,1,1,0
4831,7137,1,1,0,0
8113,4831,1,1,0,0
12672,4831,0,1,1,0
12956,4831,0,1,13,0
13111,4831,0,1,2,0
4831,13356,1,1,0,0
4831,14026,1,1,0,0
31,4833,0,1,1,0
437,4833,1,1,0,0
1973,4833,1,1,0,0
4833,2533,1,13,0,1
2737,4833,1,1,0,0
5014,4833,0,1,1,0
5337,4833,1,1,0,0
5906,4833,0,1,1,0
5939,4833,1,1,0,0
4833,6177,1,1,0,0
7337,4833,0,1,1,0
10475,4833,1,1,0,0
4833,10862,1,0,0,1
11006,4833,0,1,1,0
11156,4833,0,1,2,0
4833,11337,1,1,0,0
12956,4833,0,1,13,0
13111,4833,0,1,2,0
4833,13422,1,0,0,1
13812,4833,3,1,0,0
13986,4833,0,1,1,0
2934,4843,1,0,0,13
6183,4846,0,1,1,0
8715,4849,1,0,0,1
12672,4849,0,0,1,1
11843,4857,2,0,0,1
2734,4858,0,0,1,1
2934,4858,1,0,0,1
7916,4858,0,0,1,1
8135,4862,0,1,1,0
5680,4863,2,0,0,1
789,4864,1,0,0,1
2734,4864,0,0,1,1
3728,4864,0,0,1,1
4864,3833,0,0,1,1
3887,4864,3,0,0,1
7337,4864,0,0,1,1
7549,4864,1,0,0,1
4864,8663,0,0,1,1
10952,4864,1,0,0,1
11388,4864,3,0,0,1
12672,4864,0,0,1,1
13986,4864,0,0,1,1
4864,15254,0,1,1,0
2972,4866,0,0,1,1
5680,4866,2,0,0,1
6183,4866,0,0,1,1
6719,4866,1,0,0,1
8135,4866,0,0,1,1
8844,4866,1,0,0,1
9196,4866,1,0,0,1
11843,4866,2,0,0,1
13635,4866,4,0,0,1
4866,15217,0,3,1,0
4867,120,0,1,1,0
4867,376,0,0,1,1
390,4867,1,0,0,1
584,4867,1,0,0,1
789,4867,1,0,0,1
830,4867,2,0,0,1
1068,4867,1,0,0,1
1973,4867,1,0,0,1
2972,4867,0,0,1,1
4867,3029,0,0,1,1
3404,4867,1,0,0,1
3592,4867,0,0,1,1
4867,5274,0,0,1,1
4867,5714,0,0,1,6
5939,4867,1,0,0,1
7970,4867,0,0,1,1
4867,8004,0,0,1,1
4867,8715,0,1,1,0
9853,4867,1,0,0,1
4867,10690,0,3,1,0
11843,4867,2,0,0,1
11859,4867,0,0,1,1
4867,11940,0,0,1,1
4867,12252,0,1,1,0
13598,4867,1,0,0,1
4867,13690,0,1,1,0
13986,4867,0,0,1,1
14781,4867,2,0,1,1
11843,4869,2,2,0,0
789,4874,1,0,0,1
789,4875,1,2,0,0
830,4875,2,2,0,0
2972,4875,0,2,1,0
3887,4875,3,2,0,0
5680,4875,2,2,0,0
7549,4875,1,2,0,0
7970,4875,0,2,1,0
10952,4875,1,2,0,0
11843,4875,2,2,0,0
12672,4875,0,2,1,0
169,4879,1,0,0,1
347,4879,0,0,1,1
584,4879,1,0,0,1
697,4879,1,0,0,1
762,4879,2,0,0,1
789,4879,1,0,0,1
1168,4879,0,0,1,1
4879,1257,0,1,1,0
4879,1544,0,0,1,5
2849,4879,0,0,1,1
3203,4879,0,0,1,1
4879,3329,0,2,1,0
4879,4010,0,0,1,3
4064,4879,0,0,1,1
4867,4879,0,0,1,1
4964,4879,2,0,0,1
5015,4879,1,0,0,1
5906,4879,0,0,1,1
5939,4879,1,0,0,1
4879,6354,0,3,1,4
6436,4879,1,0,0,1
6602,4879,0,0,3,1
6946,4879,1,0,0,1
6984,4879,0,0,1,1
8362,4879,1,0,1,1
8742,4879,1,0,0,1
8823,4879,0,0,1,1
9025,4879,0,0,1,1
9358,4879,2,0,0,1
9877,4879,0,0,1,1
9944,4879,1,0,0,1
10118,4879,0,0,1,1
10726,4879,1,0,0,1
11266,4879,1,0,0,1
11682,4879,0,0,1,1
12144,4879,1,0,0,1
4879,12178,0,0,1,1
4879,12287,0,1,1,0
4879,12831,0,0,1,1
4879,13159,0,1,1,0
4879,13761,0,1,1,0
4879,15152,0,0,1,1
347,4889,0,1,1,0
1566,4889,0,1,1,0
8135,4889,0,1,1,0
4889,8343,1,0,0,1
8392,4889,1,1,0,0
4889,9341,1,0,0,1
9682,4889,0,1,1,0
789,4890,1,1,0,0
830,4890,2,1,0,0
1068,4890,1,1,0,0
3533,4890,2,1,0,0
5680,4890,2,1,0,0
7549,4890,1,1,0,0
10270,4890,0,1,1,0
11843,4890,2,1,0,0
12257,4890,1,1,0,0
2972,4904,0,6,1,0
5680,4910,2,0,0,2
1183,4918,0,0,1,1
11843,4918,2,0,0,1
7242,4921,0,0,1,2
9134,4925,0,0,2,1
12609,4925,1,0,0,1
13690,4925,1,0,0,1
789,4943,1,0,0,1
7373,4943,0,0,5,1
7970,4943,0,0,1,1
2734,4954,0,1,1,0
6183,4954,0,1,1,0
8135,4954,0,1,1,0
8280,4954,1,1,0,0
11843,4954,2,1,0,0
13318,4954,0,1,1,0
7970,4964,0,2,1,0
8844,4964,1,2,0,0
1183,4980,0,0,1,1
4980,2613,0,0,1,1
4980,6873,0,1,1,0
1973,4988,1,1,0,0
3408,4988,0,1,1,0
3893,4988,1,1,0,0
5714,4988,0,1,6,0
6177,4988,1,1,0,0
4988,10704,1,0,0,1
12330,4988,0,1,2,0
13986,4988,0,1,1,0
14551,4988,0,1,2,0
240,4992,0,1,1,0
584,4992,1,1,0,0
718,4992,2,1,0,0
4992,948,1,0,0,1
1008,4992,0,1,1,0
2057,4992,1,1,0,0
2591,4992,0,1,1,0
3167,4992,1,1,0,0
4489,4992,4,1,1,0
4992,6373,1,0,0,2
7753,4992,1,1,0,0
8347,4992,0,1,1,0
4992,10686,1,0,0,2
4992,11225,1,0,0,1
11459,4992,1,1,0,0
12259,4992,0,1,1,0
12874,4992,1,1,0,0
4992,13159,1,1,0,0
13266,4992,0,1,1,0
14860,4992,0,1,1,0
1163,5005,8,1,0,0
2734,5005,0,1,1,0
2972,5005,0,1,1,0
5680,5005,2,1,0,0
6039,5005,0,1,1,0
6501,5005,0,1,2,0
8135,5005,0,1,1,0
8548,5005,0,1,1,0
8715,5005,1,1,0,0
12672,5005,0,1,1,0
11171,5006,0,1,2,0
5014,584,0,1,1,0
621,5014,1,0,0,1
5014,718,0,2,1,0
5014,822,0,1,1,0
5014,830,0,2,1,0
2143,5014,0,0,5,1
5014,2427,0,0,1,18
5014,2674,0,0,1,1
3212,5014,1,0,0,1
4084,5014,0,0,1,1
5014,4596,0,0,1,1
5014,4833,0,1,1,0
5014,4879,0,0,1,1
5014,5274,0,0,1,1
5014,5452,0,0,1,3
5014,5552,0,3,1,0
5014,5773,0,0,1,1
5014,5822,0,0,1,1
5014,6354,0,3,1,4
5014,6641,0,0,1,1
5014,6702,0,1,1,0
5014,6869,0,0,1,3
5014,7021,0,0,1,1
5014,7189,0,1,1,0
5014,7991,0,2,1,0
5014,8362,0,1,1,1
5014,8823,0,0,1,1
5014,9044,0,0,1,1
9225,5014,0,0,2,1
5014,9604,0,1,1,0
5014,9905,0,1,1,0
5014,10118,0,0,1,1
5014,10130,0,0,1,5
5014,11328,0,1,1,0
5014,11407,0,2,1,0
5014,11729,0,0,1,1
5014,12654,0,0,1,1
5014,12816,0,1,1,0
5014,13105,0,2,1,0
5014,13159,0,1,1,0
5014,13356,0,1,1,0
5014,13648,0,0,1,1
5014,13817,0,1,1,0
5014,14238,0,0,1,1
5014,14652,0,0,1,1
5014,14938,0,2,1,0
5015,36,1,2,0,0
5015,121,1,1,0,0
5015,182,1,0,0,5
5015,393,1,1,0,0
5015,718,1,2,0,0
5015,917,1,0,0,9
5015,1055,1,0,0,5
5015,1307,1,2,0,0
5015,1705,1,4,0,1
1764,5015,1,1,0,0
5015,1922,1,1,0,0
5015,3051,1,1,0,0
5015,3637,1,1,0,0
5015,3665,1,2,0,0
5015,3802,1,0,0,1
5015,4228,1,0,0,1
5015,4550,1,4,0,2
5015,4596,1,0,0,1
5015,4879,1,0,0,1
5015,5049,1,0,0,3
5015,5435,1,1,0,0
5015,5767,1,0,0,1
5015,5916,1,1,0,1
5015,6345,1,0,0,1
5015,6570,1,1,0,0
5015,6602,1,0,0,3
5015,6702,1,1,0,0
5015,6745,1,3,0,0
5015,6873,1,1,0,0
5015,6904,1,0,0,2
5015,6984,1,0,0,1
5015,7672,1,1,0,0
5015,7784,1,0,0,1
5015,8121,1,0,0,1
5015,8265,1,0,0,1
5015,9100,1,1,0,0
5015,9747,1,1,0,0
5015,9905,1,1,0,0
5015,10118,1,0,0,1
5015,10141,1,2,0,0
5015,10311,1,0,0,1
5015,10359,1,0,0,1
5015,10547,1,2,0,0
5015,10736,1,1,0,0
5015,11074,1,0,0,1
5015,11331,1,0,0,1
5015,11481,1,0,0,1
5015,11682,1,0,0,1
5015,11862,1,1,0,2
5015,11868,1,0,0,1
5015,11887,1,11,0,8
5015,12144,1,1,0,0
5015,12230,1,0,0,1
5015,12516,1,1,0,0
5015,13104,1,1,0,0
5015,13263,1,0,0,1
5015,14363,1,0,0,1
5015,14369,1,4,0,0
5015,15138,1,0,0,1
437,5016,1,0,0,1
789,5016,1,0,0,1
3933,5016,2,0,0,1
6955,5016,0,0,2,1
584,5021,1,0,0,1
830,5021,2,0,0,1
1068,5021,1,0,0,1
1112,5021,0,0,1,1
5021,1825,0,1,1,0
5021,2876,0,0,1,1
5021,3665,0,2,1,0
5021,3728,0,0,1,1
4520,5021,0,0,1,1
5021,5401,0,0,1,1
5906,5021,0,0,1,1
5021,5920,0,0,1,3
7337,5021,0,0,1,1
7970,5021,0,0,1,1
5021,9905,0,1,1,0
9944,5021,1,0,0,1
10278,5021,1,0,0,1
11459,5021,1,0,0,1
12874,5021,1,0,0,1
5029,1704,0,1,1,0
5029,9596,0,1,1,0
5040,789,0,1,1,0
5040,830,0,2,1,0
5040,1068,0,1,1,0
5040,1973,0,1,1,0
5040,2196,0,1,1,0
3217,5040,0,0,1,1
5040,5583,0,0,1,1
5040,5714,0,0,1,6
7242,5040,0,0,1,1
5040,7337,0,0,1,1
5040,7549,0,1,1,0
5040,7954,0,0,1,1
5040,7970,0,0,1,1
5040,9944,0,1,1,0
5040,11459,0,1,1,0
5040,11753,0,1,1,0
5040,12178,0,0,1,1
5040,13539,0,1,1,0
2972,5044,0,2,1,0
11843,5044,2,2,0,0
12672,5044,0,2,1,0
789,5049,1,0,0,3
996,5049,2,0,0,3
1024,5049,1,0,0,3
1307,5049,2,0,0,3
1544,5049,0,0,5,3
2155,5049,1,0,1,3
2180,5049,1,0,0,3
2738,5049,1,0,0,3
3519,5049,10,0,2,3
4431,5049,0,0,1,3
4596,5049,0,0,1,3
4637,5049,1,0,0,3
5015,5049,1,0,0,3
6570,5049,1,0,0,3
6662,5049,0,0,1,3
7048,5049,0,0,1,3
7433,5049,0,0,1,3
7889,5049,0,0,1,3
7962,5049,0,0,1,3
8265,5049,0,0,1,3
8299,5049,0,0,1,3
8769,5049,1,0,0,3
9905,5049,1,0,0,3
10500,5049,0,0,1,3
11006,5049,0,0,1,3
11328,5049,1,0,0,3
11753,5049,1,0,0,3
11862,5049,1,0,2,3
12144,5049,1,0,0,3
12625,5049,1,0,0,3
12701,5049,1,0,0,3
13539,5049,1,0,0,3
13543,5049,4,0,1,3
13544,5049,1,0,0,3
13585,5049,2,0,0,3
14118,5049,2,0,0,3
14945,5049,0,0,1,3
1183,5055,0,2,1,0
1566,5055,0,2,1,0
6289,5057,1,0,0,3
8135,5057,0,0,1,3
12895,5057,1,0,0,3
12984,5057,0,0,1,3
11843,5060,2,0,0,1
5075,1163,0,8,1,0
2734,5075,0,0,1,1
5075,2787,0,0,1,1
5075,2959,0,2,1,1
5075,3091,0,0,1,1
5075,4237,0,1,1,0
4808,5075,1,0,0,1
5075,6448,0,0,1,1
5075,6820,0,1,1,0
6853,5075,0,0,1,1
5075,7401,0,3,1,0
5075,10371,0,0,1,1
5075,12888,0,0,1,1
2972,5081,0,1,1,0
6183,5081,0,1,1,0
8135,5081,0,1,1,0
11843,5081,2,1,0,0
12546,5081,3,1,0,0
12672,5081,0,1,1,0
13877,5086,1,1,0,0
1380,5102,1,0,1,1
1551,5102,2,0,0,1
4378,5102,0,0,1,1
8135,5102,0,0,1,1
5103,567,0,0,1,1
7337,5103,0,0,1,1
11132,5103,2,0,0,1
789,5105,1,1,0,0
10241,5105,7,1,1,0
2972,5108,0,1,1,0
4378,5108,0,1,1,0
11843,5108,2,1,0,0
5109,1373,1,2,1,0
5109,2494,1,1,1,0
5109,3020,1,2,1,2
5109,6121,1,0,1,1
5109,6164,1,2,1,0
5109,6820,1,1,1,0
5109,7075,1,2,1,0
7517,5109,0,1,1,1
5109,9357,1,0,1,1
5109,10168,1,1,1,0
11750,5109,0,1,1,1
5109,12091,1,0,1,1
2972,5115,0,1,1,4
8135,5115,0,1,1,4
5115,13118,1,0,4,1
5132,9331,6,2,0,1
12943,5136,1,0,0,4
13970,5136,2,0,0,4
789,5139,1,0,0,1
830,5139,2,0,0,1
1068,5139,1,0,0,1
11313,5139,3,0,0,1
6134,5144,1,1,0,0
2972,5146,0,1,1,0
7477,5146,1,1,0,0
11843,5146,2,1,0,0
10,5147,3,2,0,0
240,5147,0,2,1,0
5147,730,2,0,0,1
5147,1031,2,1,0,0
5147,1257,2,1,0,0
1764,5147,1,2,0,0
5147,1922,2,1,0,0
5147,2214,2,1,0,0
5147,2399,2,0,0,1
5147,2582,2,2,0,0
5147,2723,2,0,0,1
5147,2866,2,1,0,0
5147,3110,2,1,0,0
5147,3200,2,0,0,8
3217,5147,0,2,1,0
5147,3309,2,0,0,1
3533,5147,2,2,0,0
5147,3670,2,0,0,1
5147,3717,2,0,0,1
5147,3802,2,0,0,1
4047,5147,0,2,3,0
4228,5147,0,2,1,0
4251,5147,1,2,0,0
5147,4276,2,2,0,0
5147,4489,2,4,0,1
5147,4634,2,2,0,0
5147,4710,2,1,0,0
5147,4756,2,5,0,0
5147,4992,2,1,0,0
5147,5199,2,1,0,0
5147,5274,2,0,0,1
5147,5731,2,1,0,1
5147,6391,2,1,0,0
5147,6472,2,1,0,0
6570,5147,1,2,0,0
6648,5147,1,2,0,0
5147,6662,2,0,0,1
5147,6776,2,0,0,1
5147,6869,2,0,0,3
6901,5147,1,2,0,0
5147,6946,2,1,0,0
5147,7010,2,1,0,0
5147,7021,2,0,0,1
5147,7048,2,0,0,1
5147,7082,2,0,0,1
5147,7167,2,1,0,0
5147,7178,2,0,0,2
5147,7241,2,0,0,1
5147,7254,2,1,0,0
7335,5147,1,2,0,0
5147,7475,2,1,0,0
5147,7517,2,0,0,1
7845,5147,0,2,1,0
5147,7904,2,0,0,2
5147,7991,2,2,0,0
8053,5147,1,2,1,0
8133,5147,0,2,1,0
5147,8240,2,0,0,2
5147,8265,2,0,0,1
8338,5147,0,2,4,0
5147,8399,2,0,0,1
5147,8465,2,2,0,0
5147,8769,2,1,0,0
5147,8823,2,0,0,1
8972,5147,0,2,1,0
9025,5147,0,2,1,0
5147,9309,2,0,0,1
5147,9932,2,0,0,1
5147,9969,2,0,0,1
5147,10100,2,3,0,0
10118,5147,0,2,1,0
10278,5147,1,2,0,0
10475,5147,1,2,0,0
5147,10549,2,2,0,0
10571,5147,0,2,1,0
5147,10726,2,1,0,0
5147,10837,2,1,0,0
5147,10874,2,0,0,3
5147,11027,2,0,0,1
5147,11046,2,1,0,0
5147,11437,2,0,0,1
5147,11659,2,0,0,1
5147,11729,2,0,0,1
5147,11862,2,1,0,2
11968,5147,1,2,0,0
5147,12376,2,1,0,0
5147,12378,2,1,0,0
5147,12675,2,0,0,1
5147,13003,2,0,0,1
5147,13059,2,1,0,0
5147,13266,2,0,0,1
5147,13336,2,0,0,1
5147,13522,2,0,0,1
5147,13539,2,1,0,0
5147,13543,2,4,0,1
13585,5147,2,2,0,0
5147,14781,2,2,0,1
5147,14937,2,2,0,0
5147,15159,2,0,0,1
789,5149,1,0,0,1
4378,5149,0,0,1,1
9604,5149,1,0,0,1
5166,14064,0,0,3,1
14135,5166,0,0,5,3
6183,5179,0,1,1,0
8135,5179,0,1,1,0
8548,5179,0,1,1,0
12672,5179,0,1,1,0
2260,5182,0,0,1,1
2934,5182,1,0,0,1
11843,5182,2,0,0,1
10952,5191,1,1,0,0
12330,5191,0,1,2,0
31,5199,0,1,1,0
996,5199,2,1,0,0
1307,5199,2,1,0,0
1580,5199,0,1,1,0
5199,2915,1,1,0,0
3802,5199,0,1,1,0
3857,5199,1,1,0,0
5147,5199,2,1,0,0
5337,5199,1,1,0,0
5199,5401,1,0,0,1
5199,6888,1,1,0,0
5199,8593,1,0,0,1
5199,9255,1,1,0,0
5199,9905,1,1,0,0
5199,10217,1,3,0,0
5199,10737,1,0,0,7
11006,5199,0,1,1,0
11151,5199,2,1,0,0
5199,12376,1,1,0,0
5199,12831,1,0,0,1
5199,14118,1,2,0,0
5199,15220,1,1,0,0
5204,267,3,1,0,0
5204,539,3,1,0,1
5204,656,3,4,0,0
5204,1559,3,0,0,15
5204,1662,3,1,0,0
5204,2322,3,0,0,1
2734,5204,0,3,1,0
5204,3103,3,1,0,0
5204,3753,3,0,0,2
5204,4229,3,0,0,1
5204,4667,3,0,0,1
4822,5204,4,3,0,0
5204,4930,3,0,0,2
5707,5204,1,3,1,0
5999,5204,1,3,0,0
5204,7037,3,0,0,1
5204,8277,3,0,0,1
8426,5204,0,3,1,0
5204,8646,3,0,0,2
8848,5204,1,3,0,0
5204,8934,3,0,0,1
5204,8939,3,5,0,2
9680,5204,0,3,1,0
5204,9938,3,3,0,0
5204,10117,3,1,0,0
10288,5204,1,3,0,0
5204,11040,3,1,0,0
5204,11671,3,4,0,0
11927,5204,1,3,0,0
12435,5204,1,3,0,0
13317,5204,0,3,1,0
5204,14435,3,0,0,1
5204,14665,3,4,0,0
12943,5210,1,0,0,3
13390,5218,0,1,1,0
5223,830,0,2,1,0
5223,1008,0,0,1,1
5223,1024,0,1,1,0
5223,3167,0,1,1,0
5223,6641,0,0,1,1
5223,7970,0,0,1,1
5223,8119,0,0,1,1
5223,8201,0,0,1,1
5223,8265,0,0,1,1
5223,11313,0,3,1,0
5223,12964,0,1,1,0
584,5236,1,1,0,0
789,5236,1,1,0,0
5236,1933,1,5,0,0
5236,2238,1,1,0,0
7337,5236,0,1,1,0
7672,5236,1,1,0,0
7970,5236,0,1,1,0
8105,5236,1,1,0,0
5236,10181,1,0,0,1
5236,11046,1,1,0,0
11156,5236,0,1,2,0
12330,5236,0,1,2,0
12672,5236,0,1,1,0
13111,5236,0,1,2,0
5236,13391,1,0,0,1
13757,5236,1,1,0,0
4705,5252,5,0,0,1
6183,5252,0,0,1,1
11843,5252,2,0,0,1
12672,5252,0,0,1,1
7337,5254,0,0,1,1
8265,5254,0,0,1,1
1566,5258,0,0,1,1
5999,5258,1,0,0,1
6039,5258,0,0,1,1
6451,5258,0,0,1,1
7811,5258,1,0,0,1
8135,5258,0,0,1,1
8694,5258,0,0,3,1
8715,5258,1,0,0,1
9682,5258,0,0,1,1
13635,5258,4,0,0,1
1380,5272,1,1,1,0
789,5274,1,0,0,1
830,5274,2,0,0,1
1881,5274,0,0,2,1
2260,5274,0,0,1,1
2734,5274,0,0,1,1
2878,5274,1,0,0,1
2986,5274,0,0,1,1
3212,5274,1,0,0,1
3887,5274,3,0,0,1
5680,5274,2,0,0,1
5274,6145,0,4,1,1
6815,5274,0,0,6,1
5274,6919,0,0,1,1
7549,5274,1,0,0,1
7963,5274,0,0,1,1
7970,5274,0,0,1,1
8265,5274,0,0,1,1
8715,5274,1,0,0,1
9350,5274,0,0,1,1
9596,5274,1,0,0,1
10270,5274,0,0,1,1
10690,5274,3,0,0,1
10736,5274,1,0,0,1
10952,5274,1,0,0,1
11859,5274,0,0,1,1
12874,5274,1,0,0,1
13447,5274,1,0,0,1
5274,15220,0,1,1,0
1380,5277,1,1,1,0
6183,5277,0,1,1,0
8135,5277,0,1,1,0
8694,5277,0,1,3,0
8715,5277,1,1,0,0
8844,5277,1,1,0,0
9737,5277,0,1,1,0
5277,9998,1,2,0,0
11750,5277,0,1,1,0
11843,5277,2,1,0,0
6183,5281,0,1,1,0
1163,5292,8,0,0,1
1380,5292,1,0,1,1
5292,2527,0,0,1,1
2934,5292,1,0,0,1
2972,5292,0,0,1,1
5075,5292,0,0,1,1
6719,5292,1,0,0,1
7970,5292,0,0,1,1
8135,5292,0,0,1,1
8715,5292,1,0,0,1
8844,5292,1,0,0,1
15194,5292,1,0,2,1
895,5293,0,1,1,0
1380,5293,1,1,1,0
2069,5293,1,1,0,0
2734,5293,0,1,1,0
4548,5293,1,1,0,0
5293,5301,1,1,0,1
8135,5293,0,1,1,0
5293,8530,1,1,0,2
8694,5293,0,1,3,0
8715,5293,1,1,0,0
8844,5293,1,1,0,0
9178,5293,1,1,0,0
10776,5293,1,1,0,0
11843,5293,2,1,0,0
5293,12546,1,3,0,0
12672,5293,0,1,1,0
789,5297,1,2,0,0
6183,5301,0,1,1,1
12672,5301,0,1,1,1
5314,973,0,2,1,0
1380,5314,1,0,1,1
1566,5314,0,0,1,1
2578,5314,0,0,1,1
2734,5314,0,0,1,1
5314,3391,0,1,1,0
4830,5314,1,0,0,1
6039,5314,0,0,1,1
7811,5314,1,0,0,1
8135,5314,0,0,1,1
8694,5314,0,0,3,1
8715,5314,1,0,0,1
8844,5314,1,0,0,1
5314,10117,0,1,1,0
10260,5314,1,0,0,1
10303,5314,1,0,0,1
11750,5314,0,0,1,1
12984,5314,0,0,1,1
13635,5314,4,0,0,1
13690,5314,1,0,0,1
11843,5324,2,0,0,1
6527,5327,1,1,0,0
6719,5327,1,1,0,0
789,5331,1,1,0,0
1002,5331,0,1,1,0
2260,5331,0,1,1,0
2734,5331,0,1,1,0
2972,5331,0,1,1,0
4378,5331,0,1,1,0
5680,5331,2,1,0,0
11843,5331,2,1,0,0
10,5337,3,1,0,0
5337,822,1,1,0,0
1307,5337,2,1,0,0
5337,1694,1,0,0,1
1764,5337,1,1,0,0
2143,5337,0,1,5,0
5337,2613,1,0,0,1
5337,2674,1,0,0,1
5337,2915,1,1,0,0
3212,5337,1,1,0,0
3408,5337,0,1,1,0
5337,3457,1,1,0,0
3533,5337,2,1,0,0
5337,4431,1,0,0,1
4461,5337,0,1,1,0
5337,4550,1,4,0,2
5337,4833,1,1,0,0
5337,5199,1,1,0,0
5337,5401,1,0,0,1
5337,6084,1,0,0,1
5337,6373,1,0,0,2
5337,6888,1,1,0,0
6901,5337,1,1,0,0
5337,7048,1,0,0,1
5337,7753,1,1,0,0
7859,5337,1,1,0,0
5337,7904,1,0,0,2
8053,5337,1,1,1,0
5337,8121,1,0,0,1
8133,5337,0,1,1,0
5337,8265,1,0,0,1
5337,8850,1,1,0,0
5337,9905,1,1,0,0
5337,10181,1,0,0,1
10571,5337,0,1,1,0
5337,11707,1,0,0,3
5337,12376,1,1,0,0
12428,5337,1,1,1,0
5337,13105,1,2,0,0
5337,13266,1,0,0,1
5337,13335,1,1,0,0
5337,13422,1,0,0,1
5337,13539,1,1,0,0
621,5342,1,0,0,1
1068,5342,1,0,0,1
2143,5342,0,0,5,1
6955,5342,0,0,2,1
7188,5342,1,0,0,1
7337,5342,0,0,1,1
9969,5342,0,0,1,1
10270,5342,0,0,1,1
10690,5342,3,0,0,1
10737,5342,0,0,7,1
11642,5342,0,0,1,1
12330,5342,0,0,2,1
12893,5342,0,0,1,1
13986,5342,0,0,1,1
5342,14061,0,0,1,3
14551,5342,0,0,2,1
169,5356,1,0,0,2
789,5356,1,0,0,2
1008,5356,0,0,1,2
4476,5356,2,0,0,2
4520,5356,0,0,1,2
5659,5356,1,0,0,2
11337,5356,1,0,0,2
12152,5356,1,0,0,2
8135,5359,0,1,1,0
679,5360,0,0,4,1
833,5360,0,0,1,1
1183,5360,0,0,1,1
5360,1573,0,1,1,0
2350,5360,0,0,1,1
2730,5360,1,0,0,1
5360,2746,0,1,1,0
2920,5360,1,0,0,1
5360,6559,0,0,1,1
5360,7804,0,1,1,0
10141,5360,2,0,0,1
10271,5360,0,0,1,1
10862,5360,0,0,1,1
11623,5360,1,0,0,1
12860,5360,0,0,1,1
5401,121,0,1,1,0
5401,207,0,1,1,0
345,5401,1,0,0,1
5401,458,0,0,1,1
1112,5401,0,0,1,1
5401,1241,0,1,1,0
1580,5401,0,0,1,1
2360,5401,1,0,0,1
5401,2920,0,1,1,0
5401,2986,0,0,1,1
5401,3029,0,0,1,1
3393,5401,0,0,1,1
3519,5401,10,0,2,1
5401,3893,0,1,1,0
4276,5401,2,0,0,1
5401,4555,0,0,1,1
5401,4637,0,1,1,0
5021,5401,0,0,1,1
5199,5401,1,0,0,1
5337,5401,1,0,0,1
6345,5401,0,0,1,1
6648,5401,1,0,0,1
5401,6662,0,0,1,1
6815,5401,0,0,6,1
6888,5401,1,0,0,1
6961,5401,1,0,0,1
7733,5401,0,0,1,1
7962,5401,0,0,1,1
7970,5401,0,0,1,1
8265,5401,0,0,1,1
5401,8465,0,2,1,0
9944,5401,1,0,0,1
10500,5401,0,0,1,1
5401,11225,0,0,1,1
5401,11296,0,1,1,2
11328,5401,1,0,0,1
11331,5401,0,0,1,1
11608,5401,5,0,6,1
11642,5401,0,0,1,1
11682,5401,0,0,1,1
11753,5401,1,0,0,1
11968,5401,1,0,0,1
12912,5401,0,0,2,1
13103,5401,1,0,0,1
13105,5401,2,0,0,1
13263,5401,0,0,1,1
13266,5401,0,0,1,1
13807,5401,0,0,1,1
13812,5401,3,0,0,1
13823,5401,0,0,1,1
5401,14051,0,2,1,0
14068,5401,0,0,2,1
7549,5414,1,1,0,0
10952,5414,1,1,0,0
6039,5423,0,0,1,1
8715,5427,1,2,0,0
1764,5433,1,0,0,1
1973,5433,1,0,0,1
13812,5433,3,0,0,1
789,5435,1,1,0,0
1008,5435,0,1,1,0
3887,5435,3,1,0,0
4378,5435,0,1,1,0
5015,5435,1,1,0,0
6901,5435,1,1,0,0
5435,7082,1,0,0,1
9596,5435,1,1,0,0
5435,11302,1,0,0,1
13986,5435,0,1,1,0
6327,5437,1,0,0,1
2129,5438,0,0,1,1
